"Date","Pays","Infections","Deces","Guerisons","long","lat"
"5/10/2020","Uzbekistan","2418","10","1881","63.140018","41.7555408"
"5/10/2020","Uruguay","707","19","517","-56.018068","-32.7995198"
"5/10/2020","Uganda","121","0","55","32.3690754","1.2746902"
"5/10/2020","Unites States Of America","1329260","79526","216169","#N/A","#N/A"
"5/10/2020","Ukraine","15232","391","3060","31.3832579","48.9965678"
"5/10/2020","Tanzania","509","21","183","#N/A","#N/A"
"5/10/2020","Trinidad and Tobago","116","8","107","-61.265658","10.4573576"
"5/10/2020","Taiwan","440","6","366","120.9542726","23.7540034"
"5/10/2020","Turkey","138657","3786","92691","35.1689553","39.0616034"
"5/10/2020","Tunisia","1032","45","700","9.5528829","34.1195666"
"5/10/2020","East Timor","24","0","21","125.8443864","-8.8288854"
"5/10/2020","Tajikistan","612","20","0","71.0136331","38.5304512"
"5/10/2020","Togo","174","11","89","0.9623212","8.525298"
"5/10/2020","Thailand","3009","56","2794","101.0028835","15.1181635"
"5/10/2020","Tchad","322","31","53","#N/A","#N/A"
"5/10/2020","Eswatini","172","2","27","#N/A","#N/A"
"5/10/2020","Syria","47","3","29","38.5078794","35.0254725"
"5/10/2020","El Salvador","889","17","293","-88.8716446","13.7394401"
"5/10/2020","Sao Tome and Principe","208","5","4","6.7242964","0.4439085"
"5/10/2020","Suriname","10","1","9","-55.9123483","4.1305538"
"5/10/2020","South Sudan","120","0","2","30.2479006","7.3087758"
"5/10/2020","Somalia","1054","51","118","45.7071624","4.7506519"
"5/10/2020","Senegal","1709","19","650","-14.473489","14.3662438"
"5/10/2020","San Marino","628","41","126","12.4592303","43.9418694"
"5/10/2020","Sierra Leone","307","18","67","-11.7927121","8.5632907"
"5/10/2020","Slovakia","1457","26","941","19.4790521","48.7054718"
"5/10/2020","Slovenia","1457","102","256","14.8044464","46.1155544"
"5/10/2020","Singapore","23336","20","2721","103.8172532","1.3587707"
"5/10/2020","Sudan","1365","70","149","29.9404723","15.9903543"
"5/10/2020","Sweden","26322","3225","4971","16.7437122","62.7923202"
"5/10/2020","Saudi Arabia","39048","246","11457","44.5368704","24.1224547"
"5/10/2020","Seychelles","11","0","10","55.47602","-4.6609782"
"5/10/2020","Rwanda","284","0","140","29.9198911","-1.990332"
"5/10/2020","Russia","209688","1915","34306","96.6865735","61.9805217"
"5/10/2020","Republic of Serbia","10032","215","2732","20.7895812","44.2215031"
"5/10/2020","Romania","15362","961","7051","24.9729329","45.8524294"
"5/10/2020","Qatar","22520","14","2753","51.1847851","25.3060094"
"5/10/2020","RÃ©union","436","0","354","#N/A","#N/A"
"5/10/2020","Paraguay","713","10","165","-58.4001408","-23.228239"
"5/10/2020","Portugal","27581","1135","2549","-8.5010551","39.5955025"
"5/10/2020","Palestine","375","2","263","#N/A","#N/A"
"5/10/2020","Pakistan","30334","659","8063","69.3395803","29.9497522"
"5/10/2020","Poland","15996","800","5698","19.3901184","52.1275954"
"5/10/2020","Philippines","10794","719","1924","122.8839215","11.7753974"
"5/10/2020","Papouasie-Nouvelle-Guinea","8","0","8","#N/A","#N/A"
"5/10/2020","Peru","67307","1889","21349","-74.3824289","-9.1528028"
"5/10/2020","PolynÃ©sie FranÃ§aise","60","0","56","#N/A","#N/A"
"5/10/2020","Oman","3399","17","1117","56.0916597","20.6051541"
"5/10/2020","Panama","8448","244","4687","-80.1191515","8.5175119"
"5/10/2020","New Zealand","1497","21","1386","171.4849539","-41.8111283"
"5/10/2020","Nepal","110","0","31","83.9158367","28.2489136"
"5/10/2020","Norway","8105","219","32","15.3483297","68.7501441"
"5/10/2020","Netherlands","42826","5459","149","5.2814735","52.100808"
"5/10/2020","Nigeria","4399","143","778","8.0894424","9.5941181"
"5/10/2020","Nicaragua","16","5","7","-85.0305289","12.8470963"
"5/10/2020","Nouvelle-CalÃ©donie","18","0","18","#N/A","#N/A"
"5/10/2020","Niger","821","46","624","9.3854645","17.419126"
"5/10/2020","Namibia","16","0","11","17.2096277","-22.1303079"
"5/10/2020","Mozambique","91","0","34","35.5336735","-17.273819"
"5/10/2020","Malaysia","6656","108","5025","109.6976155","3.7898726"
"5/10/2020","Malawi","56","3","14","34.2893585","-13.2180697"
"5/10/2020","Maldives","835","3","29","73.4571108","3.7285473"
"5/10/2020","Mexico","35022","3465","21824","-102.5234504","23.9475393"
"5/10/2020","Mauritius","332","10","320","57.5712076","-20.2777156"
"5/10/2020","Malta","496","5","433","14.4052204","35.9215132"
"5/10/2020","Mauritania","8","1","6","-10.3477974","20.2573693"
"5/10/2020","Martinique","186","14","83","#N/A","#N/A"
"5/10/2020","Macao","45","0","41","#N/A","#N/A"
"5/10/2020","Mongolia","42","0","14","103.0529965","46.8268143"
"5/10/2020","Birmanie","180","6","72","#N/A","#N/A"
"5/10/2020","Macedonia","1642","91","1136","21.6821134","41.5953106"
"5/10/2020","Mali","704","38","351","-3.5426879","17.3458146"
"5/10/2020","Montenegro","324","9","290","19.2388382","42.7889115"
"5/10/2020","Saint Martin","39","3","30","-63.0597162","18.0888933"
"5/10/2020","Madagascar","193","0","101","46.7047375","-19.371896"
"5/10/2020","Moldova","4927","169","1958","28.4567374","47.1949932"
"5/10/2020","Monaco","96","4","82","7.4062805","43.7527611"
"5/10/2020","Morocco","6063","188","2554","-8.4561605","29.8376279"
"5/10/2020","Libya","64","3","24","18.0086578","27.0309425"
"5/10/2020","Latvia","939","18","464","24.9123704","56.8508531"
"5/10/2020","Luxembourg","3886","101","3586","6.0718268","49.7672469"
"5/10/2020","Lithuania","1479","50","828","23.8872004","55.3261108"
"5/10/2020","Liberia","199","20","79","-9.3220778","6.4527827"
"5/10/2020","Sri Lanka","863","9","321","80.7010779","7.6126631"
"5/10/2020","Liechtenstein","82","1","55","9.5357359","47.1366545"
"5/10/2020","Sainte Lucia","18","0","17","#N/A","#N/A"
"5/10/2020","Lebanon","845","26","234","35.8801633","33.9230699"
"5/10/2020","Laos","19","0","13","103.7377213","18.5021797"
"5/10/2020","Kazakhstan","5090","31","1941","67.2914966","48.1568795"
"5/10/2020","kuwait","8688","58","2729","47.5869936","29.3343168"
"5/10/2020","South Korea","10909","256","9632","127.8391693","36.3852463"
"5/10/2020","Saint Kitts andNevis","15","0","14","#N/A","#N/A"
"5/10/2020","Cambodia","122","0","120","104.9069431","12.7200493"
"5/10/2020","Comoros","11","1","0","43.682381","-11.8777757"
"5/10/2020","Kyrgyzstan","1002","12","675","74.5416555","41.4622179"
"5/10/2020","Japan","15777","624","8127","138.0308921","37.5923006"
"5/10/2020","Kenya","672","32","239","37.7959444","0.5998746"
"5/10/2020","Jamaica","502","9","90","-77.3148256","18.1569548"
"5/10/2020","Jordan","540","9","389","36.7713725","31.2457939"
"5/10/2020","Italiy","219070","30560","105186","#N/A","#N/A"
"5/10/2020","Iceland","1801","10","1773","-18.5739709","64.9957526"
"5/10/2020","Iran","107603","6640","86143","54.2740707","32.5750329"
"5/10/2020","Iraq","2767","109","1734","43.743532","33.0397051"
"5/10/2020","India","67161","2212","20969","79.6119736","22.8857804"
"5/10/2020","Israel","16477","252","11430","35.00445","31.4611019"
"5/10/2020","Irland","22996","1458","17110","#N/A","#N/A"
"5/10/2020","Indonesia","14032","973","2698","117.2400976","-2.2150502"
"5/10/2020","Hungary","3263","413","933","19.3955938","47.1627771"
"5/10/2020","Haiti","182","15","17","-72.6852736","18.9350096"
"5/10/2020","Croatia","2187","90","1764","16.4041308","45.0804728"
"5/10/2020","Honduras","1972","108","203","-86.6151685","14.8268823"
"5/10/2020","Hong-Kong","1047","4","982","#N/A","#N/A"
"5/10/2020","Guyana","104","10","35","-58.982026","4.7937805"
"5/10/2020","Guinea Bissau","726","3","26","-14.9497294","12.0474445"
"5/10/2020","Guatemala","1052","26","110","-90.3648229","15.6940416"
"5/10/2020","Greece","2716","151","1374","22.9555621","39.0746697"
"5/10/2020","Equatorial Guinea","439","4","13","10.341389","1.7055404"
"5/10/2020","Guadeloupe","154","13","104","#N/A","#N/A"
"5/10/2020","Guinea","2146","11","714","-10.9406638","10.4362159"
"5/10/2020","Gibraltar","146","0","143","#N/A","#N/A"
"5/10/2020","Gambia","20","1","9","-15.3960181","13.4496538"
"5/10/2020","Guyane FranÃ§aise","144","1","122","#N/A","#N/A"
"5/10/2020","Ghana","4263","22","378","-1.216769","7.9534512"
"5/10/2020","Georgia","635","10","309","43.50779","42.1685594"
"5/10/2020","Grenada","21","0","13","-61.6821942","12.1172555"
"5/10/2020","Gabon","661","8","110","11.7886301","-0.5866033"
"5/10/2020","United kingdom","220303","31930","859","-2.8656336","54.1238716"
"5/10/2020","Fiji","18","0","14","165.4505548","-17.4285609"
"5/10/2020","Finland","5962","267","4000","26.2746702","64.4988484"
"5/10/2020","ÃŽles FÃ©roÃ©","187","0","187","#N/A","#N/A"
"5/10/2020","France","176970","26380","56217","2.5361847","46.1870058"
"5/10/2020","Ethiopia","239","5","99","39.6008014","8.6227842"
"5/10/2020","Spain","224390","26621","136166","-3.6475487","40.2444863"
"5/10/2020","Eritrea","39","0","37","38.8461544","15.3618688"
"5/10/2020","Egypt","9400","525","2075","29.8618993","26.4959311"
"5/10/2020","Sahara Occidental","6","0","5","#N/A","#N/A"
"5/10/2020","Estonia","1739","60","750","25.5424855","58.6719242"
"5/10/2020","Ecuador","29559","2127","3433","-78.7520357","-1.4238195"
"5/10/2020","Dominican Republic","10347","388","2763","-70.5056909","18.8943308"
"5/10/2020","Algeria","5723","502","2678","2.617321","28.1589384"
"5/10/2020","Dominica","16","0","15","-61.3577312","15.4394721"
"5/10/2020","Denemark","10440","529","8228","#N/A","#N/A"
"5/10/2020","Djibouti","1210","3","847","42.5606768","11.7487205"
"5/10/2020","Germany","171879","7569","144400","10.3857769","51.106979"
"5/10/2020","Czech Republic","8123","280","4474","15.3124007","49.7334107"
"5/10/2020","Cyprus","898","16","401","33.0060036","34.9166693"
"5/10/2020","Cape Verde","246","2","56","-23.9599097","15.9551882"
"5/10/2020","Cuba","1766","77","1193","-79.0160691","21.6229002"
"5/10/2020","Costa Rica","792","7","501","-84.1920879","9.9763424"
"5/10/2020","Colombia","11063","463","2705","-73.0811494","3.9138316"
"5/10/2020","China","82918","4633","78144","103.8190738","36.561768"
"5/10/2020","Cameroon","2579","114","1465","12.7396427","5.691103"
"5/10/2020","Chile","28866","312","13112","-71.3825588","-37.7306975"
"5/10/2020","Suiss","30305","1833","26600","#N/A","#N/A"
"5/10/2020","Ivory Coast","1700","21","794","-5.569216","7.6284287"
"5/10/2020","Republic of the Congo","274","10","33","15.2196572","-0.8378817"
"5/10/2020","Central African Republic","143","0","10","20.4682636","6.56823"
"5/10/2020","Democratic Republic of the Congo","991","41","136","23.6439564","-2.8774601"
"5/10/2020","Canada","70091","4991","32109","-98.3077572","61.3620683"
"5/10/2020","Belarus","22973","131","6406","28.0320871","53.5313115"
"5/10/2020","Belize","18","2","16","-88.7101023","17.2002747"
"5/10/2020","Botswana","23","1","12","23.7985373","-22.1840203"
"5/10/2020","Bhutan","7","0","5","90.401895","27.4110619"
"5/10/2020","Bahamas","92","11","37","#N/A","#N/A"
"5/10/2020","Brasil","162699","11123","64957","#N/A","#N/A"
"5/10/2020","Bolivia","2556","118","273","-64.6853892","-16.7081454"
"5/10/2020","Brunei Darussalam","141","1","134","#N/A","#N/A"
"5/10/2020","Benin","319","2","62","2.3278453","9.6417533"
"5/10/2020","Saint BarthÃ©lemy","6","0","6","#N/A","#N/A"
"5/10/2020","Burundi","15","1","7","29.8751201","-3.3593926"
"5/10/2020","Bahrain","4941","8","2070","50.5419776","26.0420085"
"5/10/2020","Burkina Faso","751","49","577","-1.7545684","12.2695368"
"5/10/2020","Bulgaria","1965","91","444","25.2155233","42.7688999"
"5/10/2020","Bangladesh","14657","228","2650","90.2381279","23.8673041"
"5/10/2020","Belgium","53081","8656","13642","4.6406457","50.6398144"
"5/10/2020","Bosnia and Herzegovina","2117","107","1106","17.7687659","44.1744991"
"5/10/2020","Barbados","84","7","57","-59.559802","13.1814537"
"5/10/2020","Azerbaijan","2519","32","1650","47.5459965","40.2882767"
"5/10/2020","Australia","6948","97","6167","134.4909988","-25.7328874"
"5/10/2020","Austria","15871","618","13991","14.1264781","47.5854985"
"5/10/2020","Argentina","6034","305","1757","-65.1798088","-35.3813535"
"5/10/2020","Angola","45","2","13","17.5373615","-12.2933611"
"5/10/2020","Albania","868","31","650","20.0498303","41.1424513"
"5/10/2020","Armenia","3313","45","1325","44.9299343","40.2895221"
"5/10/2020","Antigua and Barbuda","25","3","19","-61.7946956","17.2775426"
"5/10/2020","Afghanistan","4402","120","558","66.0047311","33.8352322"
"5/10/2020","Andorra","755","48","550","1.5605337","42.5422917"
"5/10/2020","United Arab Emirates","18198","198","4804","54.3001574","23.9052718"
"5/9/2020","United Arab Emirates","17417","185","4295","54.3001574","23.9052718"
"5/9/2020","Andorra","754","48","545","1.5605337","42.5422917"
"5/9/2020","Afghanistan","4033","115","502","66.0047311","33.8352322"
"5/9/2020","Antigua and Barbuda","25","3","19","-61.7946956","17.2775426"
"5/9/2020","Armenia","3175","44","1267","44.9299343","40.2895221"
"5/9/2020","Albania","856","31","627","20.0498303","41.1424513"
"5/9/2020","Angola","43","2","13","17.5373615","-12.2933611"
"5/9/2020","Argentina","5776","300","1728","-65.1798088","-35.3813535"
"5/9/2020","Austria","15833","615","13928","14.1264781","47.5854985"
"5/9/2020","Australia","6939","97","6141","134.4909988","-25.7328874"
"5/9/2020","Azerbaijan","2422","31","1620","47.5459965","40.2882767"
"5/9/2020","Barbados","84","7","57","-59.559802","13.1814537"
"5/9/2020","Bosnia and Herzegovina","2090","102","1059","17.7687659","44.1744991"
"5/9/2020","Belgium","52596","8581","13411","4.6406457","50.6398144"
"5/9/2020","Bangladesh","13770","214","2414","90.2381279","23.8673041"
"5/9/2020","Bulgaria","1921","90","422","25.2155233","42.7688999"
"5/9/2020","Burkina Faso","748","48","569","-1.7545684","12.2695368"
