"Date","Pays","Infections","Deces","Guerisons","TauxDeces","TauxGuerison","TauxInfection","long","lat"
"5/18/2020","Cape Verde","328","3","85","0.91","25.91","73.17","-23.9599097","15.9551882"
"5/18/2020","Cuba","1881","79","1505","4.2","80.01","15.79","-79.0160691","21.6229002"
"5/18/2020","Costa Rica","866","10","575","1.15","66.4","32.45","-84.1920879","9.9763424"
"5/18/2020","Colombia","16295","592","3903","3.63","23.95","72.41","-73.0811494","3.9138316"
"5/18/2020","China","82963","4634","78241","5.59","94.31","0.11","103.8190738","36.561768"
"5/18/2020","Cameroon","3529","140","1567","3.97","44.4","51.63","12.7396427","5.691103"
"5/18/2020","Chile","46059","478","20165","1.04","43.78","55.18","-71.3825588","-37.7306975"
"5/18/2020","Suiss","30597","1886","27600","6.16","90.2","3.63","#N/A","#N/A"
"5/18/2020","Ivory Coast","2119","28","1040","1.32","49.08","49.6","-5.569216","7.6284287"
"5/18/2020","Republic of the Congo","412","15","110","3.64","26.7","69.66","15.2196572","-0.8378817"
"5/18/2020","Central African Republic","327","0","13","0","3.98","96.02","20.4682636","6.56823"
"5/18/2020","Democratic Republic of the Congo","1538","61","272","3.97","17.69","78.35","23.6439564","-2.8774601"
"5/18/2020","Canada","79411","5960","39251","7.51","49.43","43.07","-98.3077572","61.3620683"
"5/18/2020","Belarus","30572","171","10130","0.56","33.13","66.31","28.0320871","53.5313115"
"5/18/2020","Belize","18","2","16","11.11","88.89","0","-88.7101023","17.2002747"
"5/18/2020","Botswana","25","1","17","4","68","28","23.7985373","-22.1840203"
"5/18/2020","Bhutan","21","0","5","0","23.81","76.19","90.401895","27.4110619"
"5/18/2020","Bahamas","96","11","43","11.46","44.79","43.75","#N/A","#N/A"
"5/18/2020","Brasil","255368","16853","100459","6.6","39.34","54.06","#N/A","#N/A"
"5/18/2020","Bolivia","4263","174","503","4.08","11.8","84.12","-64.6853892","-16.7081454"
"5/18/2020","Brunei Darussalam","141","1","136","0.71","96.45","2.84","#N/A","#N/A"
"5/18/2020","Benin","339","2","83","0.59","24.48","74.93","2.3278453","9.6417533"
"5/18/2020","Saint BarthÃ©lemy","6","0","6","0","100","0","#N/A","#N/A"
"5/18/2020","Burundi","42","1","20","2.38","47.62","50","29.8751201","-3.3593926"
"5/18/2020","Bahrain","7184","12","2931","0.17","40.8","59.03","50.5419776","26.0420085"
"5/18/2020","Burkina Faso","796","51","652","6.41","81.91","11.68","-1.7545684","12.2695368"
"5/18/2020","Bulgaria","2235","110","612","4.92","27.38","67.7","25.2155233","42.7688999"
"5/18/2020","Bangladesh","23870","349","4585","1.46","19.21","79.33","90.2381279","23.8673041"
"5/18/2020","Belgium","55559","9080","14657","16.34","26.38","57.28","4.6406457","50.6398144"
"5/18/2020","Bosnia and Herzegovina","2304","133","1464","5.77","63.54","30.69","17.7687659","44.1744991"
"5/18/2020","Barbados","88","7","68","7.95","77.27","14.77","-59.559802","13.1814537"
"5/18/2020","Azerbaijan","3387","40","2055","1.18","60.67","38.15","47.5459965","40.2882767"
"5/18/2020","Australia","7068","99","6413","1.4","90.73","7.87","134.4909988","-25.7328874"
"5/18/2020","Austria","16269","629","14614","3.87","89.83","6.31","14.1264781","47.5854985"
"5/18/2020","Argentina","8371","382","2625","4.56","31.36","64.08","-65.1798088","-35.3813535"
"5/18/2020","Angola","50","3","17","6","34","60","17.5373615","-12.2933611"
"5/18/2020","Armenia","4823","61","2019","1.26","41.86","56.87","44.9299343","40.2895221"
"5/18/2020","Albania","948","31","727","3.27","76.69","20.04","20.0498303","41.1424513"
"5/18/2020","Afghanistan","7072","173","801","2.45","11.33","86.23","66.0047311","33.8352322"
"5/18/2020","Antigua and Barbuda","25","3","19","12","76","12","-61.7946956","17.2775426"
"5/18/2020","Andorra","761","51","624","6.7","82","11.3","1.5605337","42.5422917"
"5/18/2020","United Arab Emirates","24190","224","9577","0.93","39.59","59.48","54.3001574","23.9052718"
"5/17/2020","United Arab Emirates","23358","220","8512","0.94","36.44","62.62","54.3001574","23.9052718"
"5/17/2020","Andorra","761","51","617","6.7","81.08","12.22","1.5605337","42.5422917"
"5/17/2020","Antigua and Barbuda","25","3","19","12","76","12","-61.7946956","17.2775426"
"5/17/2020","Afghanistan","6664","169","778","2.54","11.67","85.79","66.0047311","33.8352322"
"5/17/2020","Albania","946","31","715","3.28","75.58","21.14","20.0498303","41.1424513"
"5/17/2020","Armenia","4472","60","1925","1.34","43.05","55.61","44.9299343","40.2895221"
"5/17/2020","Angola","48","2","17","4.17","35.42","60.42","17.5373615","-12.2933611"
"5/17/2020","Argentina","8068","373","2569","4.62","31.84","63.53","-65.1798088","-35.3813535"
"5/17/2020","Austria","16242","629","14563","3.87","89.66","6.46","14.1264781","47.5854985"
"5/17/2020","Australia","7054","99","6392","1.4","90.62","7.98","134.4909988","-25.7328874"
"5/17/2020","Azerbaijan","3274","39","2015","1.19","61.55","37.26","47.5459965","40.2882767"
"5/17/2020","Barbados","88","7","68","7.95","77.27","14.77","-59.559802","13.1814537"
"5/17/2020","Bosnia and Herzegovina","2290","133","1436","5.81","62.71","31.48","17.7687659","44.1744991"
"5/17/2020","Belgium","55280","9052","14630","16.37","26.47","57.16","4.6406457","50.6398144"
"5/17/2020","Bangladesh","22268","328","4373","1.47","19.64","78.89","90.2381279","23.8673041"
"5/17/2020","Bulgaria","2211","108","598","4.88","27.05","68.07","25.2155233","42.7688999"
"5/17/2020","Burkina Faso","796","51","644","6.41","80.9","12.69","-1.7545684","12.2695368"
"5/17/2020","Bahrain","6956","12","2910","0.17","41.83","57.99","50.5419776","26.0420085"
"5/17/2020","Burundi","23","1","15","4.35","65.22","30.43","29.8751201","-3.3593926"
"5/17/2020","Saint BarthÃ©lemy","6","0","6","0","100","0","#N/A","#N/A"
"5/17/2020","Benin","339","2","83","0.59","24.48","74.93","2.3278453","9.6417533"
"5/17/2020","Brunei Darussalam","141","1","136","0.71","96.45","2.84","#N/A","#N/A"
"5/17/2020","Bolivia","4088","169","493","4.13","12.06","83.81","-64.6853892","-16.7081454"
"5/17/2020","Brasil","241080","16118","94122","6.69","39.04","54.27","#N/A","#N/A"
"5/17/2020","Bahamas","96","11","42","11.46","43.75","44.79","#N/A","#N/A"
"5/17/2020","Bhutan","21","0","5","0","23.81","76.19","90.401895","27.4110619"
"5/17/2020","Botswana","25","1","17","4","68","28","23.7985373","-22.1840203"
"5/17/2020","Belize","18","2","16","11.11","88.89","0","-88.7101023","17.2002747"
"5/17/2020","Belarus","29650","165","9932","0.56","33.5","65.95","28.0320871","53.5313115"
"5/17/2020","Canada","78332","5903","38563","7.54","49.23","43.23","-98.3077572","61.3620683"
"5/17/2020","Democratic Republic of the Congo","1455","61","270","4.19","18.56","77.25","23.6439564","-2.8774601"
"5/17/2020","Central African Republic","327","0","13","0","3.98","96.02","20.4682636","6.56823"
"5/17/2020","Republic of the Congo","391","15","87","3.84","22.25","73.91","15.2196572","-0.8378817"
"5/17/2020","Ivory Coast","2109","27","1004","1.28","47.61","51.11","-5.569216","7.6284287"
"5/17/2020","Suiss","30587","1881","27500","6.15","89.91","3.94","#N/A","#N/A"
"5/17/2020","Chile","43781","450","19213","1.03","43.88","55.09","-71.3825588","-37.7306975"
"5/17/2020","Cameroon","3105","140","1567","4.51","50.47","45.02","12.7396427","5.691103"
"5/17/2020","China","82954","4634","78238","5.59","94.31","0.1","103.8190738","36.561768"
"5/17/2020","Colombia","15574","574","3751","3.69","24.09","72.23","-73.0811494","3.9138316"
"5/17/2020","Costa Rica","863","10","565","1.16","65.47","33.37","-84.1920879","9.9763424"
"5/17/2020","Cuba","1872","79","1495","4.22","79.86","15.92","-79.0160691","21.6229002"
"5/17/2020","Cape Verde","328","3","84","0.91","25.61","73.48","-23.9599097","15.9551882"
"5/17/2020","Cyprus","916","17","515","1.86","56.22","41.92","33.0060036","34.9166693"
"5/17/2020","Czech Republic","8475","298","5462","3.52","64.45","32.04","15.3124007","49.7334107"
"5/17/2020","Germany","176369","7962","154011","4.51","87.32","8.16","10.3857769","51.106979"
"5/17/2020","Djibouti","1401","4","972","0.29","69.38","30.34","42.5606768","11.7487205"
"5/17/2020","Denemark","10938","547","9238","5","84.46","10.54","#N/A","#N/A"
"5/17/2020","Dominica","16","0","16","0","100","0","-61.3577312","15.4394721"
"5/17/2020","Algeria","7019","548","3507","7.81","49.96","42.23","2.617321","28.1589384"
"5/17/2020","Dominican Republic","12314","428","5847","3.48","47.48","49.04","-70.5056909","18.8943308"
"5/17/2020","Ecuador","33182","2736","3433","8.25","10.35","81.41","-78.7520357","-1.4238195"
"5/17/2020","Estonia","1774","63","938","3.55","52.87","43.57","25.5424855","58.6719242"
"5/17/2020","Sahara Occidental","6","0","6","0","100","0","#N/A","#N/A"
"5/17/2020","Egypt","12229","630","3172","5.15","25.94","68.91","29.8618993","26.4959311"
"5/17/2020","Eritrea","39","0","39","0","100","0","38.8461544","15.3618688"
"5/17/2020","Spain","231350","27650","149576","11.95","64.65","23.39","-3.6475487","40.2444863"
"5/17/2020","Ethiopia","317","5","113","1.58","35.65","62.78","39.6008014","8.6227842"
"5/17/2020","France","179569","28108","61213","15.65","34.09","50.26","2.5361847","46.1870058"
"5/17/2020","ÃŽles FÃ©roÃ©","187","0","187","0","100","0","#N/A","#N/A"
"5/17/2020","Finland","6347","298","5000","4.7","78.78","16.53","26.2746702","64.4988484"
"5/17/2020","Fiji","18","0","15","0","83.33","16.67","165.4505548","-17.4285609"
"5/17/2020","United kingdom","244848","34716","913","14.18","0.37","85.45","-2.8656336","54.1238716"
"5/17/2020","Gabon","1320","11","244","0.83","18.48","80.68","11.7886301","-0.5866033"
"5/17/2020","Grenada","22","0","14","0","63.64","36.36","-61.6821942","12.1172555"
"5/17/2020","Georgia","695","12","425","1.73","61.15","37.12","43.50779","42.1685594"
"5/17/2020","Guyane FranÃ§aise","197","1","125","0.51","63.45","36.04","#N/A","#N/A"
"5/17/2020","Gibraltar","147","0","145","0","98.64","1.36","#N/A","#N/A"
"5/17/2020","Ghana","5735","29","1754","0.51","30.58","68.91","-1.216769","7.9534512"
"5/17/2020","Gambia","23","1","12","4.35","52.17","43.48","-15.3960181","13.4496538"
"5/17/2020","Guadeloupe","155","13","109","8.39","70.32","21.29","#N/A","#N/A"
"5/17/2020","Guinea","2658","16","1133","0.6","42.63","56.77","-10.9406638","10.4362159"
"5/17/2020","Equatorial Guinea","594","7","22","1.18","3.7","95.12","10.341389","1.7055404"
"5/17/2020","Guatemala","1763","33","138","1.87","7.83","90.3","-90.3648229","15.6940416"
"5/17/2020","Greece","2834","163","1374","5.75","48.48","45.77","22.9555621","39.0746697"
"5/17/2020","Guinea Bissau","990","4","26","0.4","2.63","96.97","-14.9497294","12.0474445"
"5/17/2020","Guyana","117","10","43","8.55","36.75","54.7","-58.982026","4.7937805"
"5/17/2020","Hong-Kong","1055","4","1024","0.38","97.06","2.56","#N/A","#N/A"
"5/17/2020","Honduras","2646","142","319","5.37","12.06","82.58","-86.6151685","14.8268823"
"5/17/2020","Croatia","2226","95","1936","4.27","86.97","8.76","16.4041308","45.0804728"
"5/17/2020","Haiti","456","20","21","4.39","4.61","91.01","-72.6852736","18.9350096"
"5/17/2020","Hungary","3509","451","1396","12.85","39.78","47.36","19.3955938","47.1627771"
"5/17/2020","Indonesia","17514","1148","4129","6.55","23.58","69.87","117.2400976","-2.2150502"
"5/17/2020","Irland","24112","1543","19470","6.4","80.75","12.85","#N/A","#N/A"
"5/17/2020","Israel","16617","272","12942","1.64","77.88","20.48","35.00445","31.4611019"
"5/17/2020","India","95698","3025","36795","3.16","38.45","58.39","79.6119736","22.8857804"
"5/17/2020","Iraq","3404","123","2218","3.61","65.16","31.23","43.743532","33.0397051"
"5/17/2020","Iran","120198","6988","94464","5.81","78.59","15.6","54.2740707","32.5750329"
"5/17/2020","Iceland","1802","10","1786","0.55","99.11","0.33","-18.5739709","64.9957526"
"5/17/2020","Italiy","225435","31908","125176","14.15","55.53","30.32","#N/A","#N/A"
"5/17/2020","Jordan","613","9","408","1.47","66.56","31.97","36.7713725","31.2457939"
"5/17/2020","Jamaica","520","9","127","1.73","24.42","73.85","-77.3148256","18.1569548"
"5/17/2020","Kenya","887","50","313","5.64","35.29","59.08","37.7959444","0.5998746"
"5/17/2020","Japan","16285","744","11153","4.57","68.49","26.95","138.0308921","37.5923006"
"5/17/2020","Kyrgyzstan","1138","14","804","1.23","70.65","28.12","74.5416555","41.4622179"
"5/17/2020","Comoros","11","1","3","9.09","27.27","63.64","43.682381","-11.8777757"
"5/17/2020","Cambodia","122","0","122","0","100","0","104.9069431","12.7200493"
"5/17/2020","Saint Kitts andNevis","15","0","14","0","93.33","6.67","#N/A","#N/A"
"5/17/2020","South Korea","11065","263","9904","2.38","89.51","8.12","127.8391693","36.3852463"
"5/17/2020","kuwait","14850","112","4093","0.75","27.56","71.68","47.5869936","29.3343168"
"5/17/2020","Kazakhstan","6157","34","3256","0.55","52.88","46.56","67.2914966","48.1568795"
"5/17/2020","Laos","19","0","14","0","73.68","26.32","103.7377213","18.5021797"
"5/17/2020","Lebanon","911","26","247","2.85","27.11","70.03","35.8801633","33.9230699"
"5/17/2020","Sainte Lucia","18","0","18","0","100","0","#N/A","#N/A"
"5/17/2020","Liechtenstein","82","1","55","1.22","67.07","31.71","9.5357359","47.1366545"
"5/17/2020","Sri Lanka","981","9","538","0.92","54.84","44.24","80.7010779","7.6126631"
"5/17/2020","Lesotho","1","0","0","0","0","100","28.2272277","-29.5800467"
"5/17/2020","Liberia","226","21","120","9.29","53.1","37.61","-9.3220778","6.4527827"
"5/17/2020","Lithuania","1541","56","997","3.63","64.7","31.67","23.8872004","55.3261108"
"5/17/2020","Luxembourg","3945","107","3702","2.71","93.84","3.45","6.0718268","49.7672469"
"5/17/2020","Latvia","1008","19","662","1.88","65.67","32.44","24.9123704","56.8508531"
"5/17/2020","Libya","65","3","35","4.62","53.85","41.54","18.0086578","27.0309425"
"5/17/2020","Morocco","6870","192","3660","2.79","53.28","43.93","-8.4561605","29.8376279"
"5/17/2020","Monaco","96","4","87","4.17","90.63","5.21","7.4062805","43.7527611"
"5/17/2020","Moldova","6060","211","2344","3.48","38.68","57.84","28.4567374","47.1949932"
"5/17/2020","Madagascar","304","1","114","0.33","37.5","62.17","46.7047375","-19.371896"
"5/17/2020","Saint Martin","39","3","30","7.69","76.92","15.38","-63.0597162","18.0888933"
"5/17/2020","Montenegro","324","9","311","2.78","95.99","1.23","19.2388382","42.7889115"
"5/17/2020","Mali","860","52","494","6.05","57.44","36.51","-3.5426879","17.3458146"
"5/17/2020","Macedonia","1792","101","1293","5.64","72.15","22.21","21.6821134","41.5953106"
"5/17/2020","Birmanie","184","6","97","3.26","52.72","44.02","#N/A","#N/A"
"5/17/2020","Mongolia","136","0","21","0","15.44","84.56","103.0529965","46.8268143"
"5/17/2020","Macao","45","0","44","0","97.78","2.22","#N/A","#N/A"
"5/17/2020","Martinique","192","14","91","7.29","47.4","45.31","#N/A","#N/A"
"5/17/2020","Mauritania","62","4","7","6.45","11.29","82.26","-10.3477974","20.2573693"
"5/17/2020","Malta","553","6","454","1.08","82.1","16.82","14.4052204","35.9215132"
"5/17/2020","Mauritius","332","10","322","3.01","96.99","0","57.5712076","-20.2777156"
"5/17/2020","Mexico","49219","5177","33329","10.52","67.72","21.77","-102.5234504","23.9475393"
"5/17/2020","Maldives","1094","4","58","0.37","5.3","94.33","73.4571108","3.7285473"
"5/17/2020","Malawi","70","3","27","4.29","38.57","57.14","34.2893585","-13.2180697"
"5/17/2020","Malaysia","6894","113","5571","1.64","80.81","17.55","109.6976155","3.7898726"
"5/17/2020","Mozambique","137","0","44","0","32.12","67.88","35.5336735","-17.273819"
"5/17/2020","Namibia","16","0","13","0","81.25","18.75","17.2096277","-22.1303079"
"5/17/2020","Niger","904","54","698","5.97","77.21","16.81","9.3854645","17.419126"
"5/17/2020","Nouvelle-CalÃ©donie","18","0","18","0","100","0","#N/A","#N/A"
"5/17/2020","Nicaragua","25","8","7","32","28","40","-85.0305289","12.8470963"
"5/17/2020","Nigeria","5959","182","1594","3.05","26.75","70.2","8.0894424","9.5941181"
"5/17/2020","Netherlands","44195","5699","167","12.9","0.38","86.73","5.2814735","52.100808"
"5/17/2020","Norway","8249","232","32","2.81","0.39","96.8","15.3483297","68.7501441"
"5/17/2020","Nepal","295","2","36","0.68","12.2","87.12","83.9158367","28.2489136"
"5/17/2020","New Zealand","1499","21","1433","1.4","95.6","3","171.4849539","-41.8111283"
"5/17/2020","Panama","9606","275","6081","2.86","63.3","33.83","-80.1191515","8.5175119"
"5/17/2020","Oman","5186","22","1465","0.42","28.25","71.33","56.0916597","20.6051541"
"5/17/2020","PolynÃ©sie FranÃ§aise","60","0","59","0","98.33","1.67","#N/A","#N/A"
"5/17/2020","Peru","92273","2648","28621","2.87","31.02","66.11","-74.3824289","-9.1528028"
"5/17/2020","Papouasie-Nouvelle-Guinea","8","0","8","0","100","0","#N/A","#N/A"
"5/17/2020","Philippines","12513","824","2635","6.59","21.06","72.36","122.8839215","11.7753974"
"5/17/2020","Poland","18529","925","7451","4.99","40.21","54.8","19.3901184","52.1275954"
"5/17/2020","Pakistan","40151","873","11341","2.17","28.25","69.58","69.3395803","29.9497522"
"5/17/2020","Palestine","381","2","335","0.52","87.93","11.55","#N/A","#N/A"
"5/17/2020","Portugal","29036","1218","4636","4.19","15.97","79.84","-8.5010551","39.5955025"
"5/17/2020","Paraguay","786","11","202","1.4","25.7","72.9","-58.4001408","-23.228239"
"5/17/2020","RÃ©union","443","0","354","0","79.91","20.09","#N/A","#N/A"
"5/17/2020","Qatar","32604","15","4370","0.05","13.4","86.55","51.1847851","25.3060094"
"5/17/2020","Romania","16871","1107","9890","6.56","58.62","34.82","24.9729329","45.8524294"
"5/17/2020","Republic of Serbia","10610","230","4713","2.17","44.42","53.41","20.7895812","44.2215031"
"5/17/2020","Russia","281752","2631","67373","0.93","23.91","75.15","96.6865735","61.9805217"
"5/17/2020","Rwanda","292","0","197","0","67.47","32.53","29.9198911","-1.990332"
"5/17/2020","Seychelles","11","0","10","0","90.91","9.09","55.47602","-4.6609782"
"5/17/2020","Saudi Arabia","54752","312","25722","0.57","46.98","52.45","44.5368704","24.1224547"
"5/17/2020","Sweden","30143","3679","4971","12.21","16.49","71.3","16.7437122","62.7923202"
"5/17/2020","Sudan","2289","97","222","4.24","9.7","86.06","29.9404723","15.9903543"
"5/17/2020","Singapore","28038","22","9340","0.08","33.31","66.61","103.8172532","1.3587707"
"5/17/2020","Slovenia","1466","104","273","7.09","18.62","74.28","14.8044464","46.1155544"
"5/17/2020","Slovakia","1494","28","1163","1.87","77.84","20.28","19.4790521","48.7054718"
